TimePoint,Area,PositionName,StationCode,Latitude,Longitude,AQI,Quality,Measure,Unheathful,NO2,O3,PM10,PM2_5,SO2,NO,NOx
2023-12-06T04:00:00,德州市,监理站,1624A,37.4451,116.2991,247,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,94,14,278,197,19,—,—
2023-12-06T04:00:00,德州市,九衢泉纯净水厂,3066A,37.4379,116.2721,246,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,98,6,280,196,11,—,—
2023-12-06T04:00:00,德州市,开发区人民医院,3371A,37.4403,116.3728,243,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,79,17,280,193,13,—,—
2023-12-06T04:00:00,德州市,太阳城中学,3372A,37.4094,116.3572,246,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,71,18,263,196,13,—,—
2023-12-06T04:00:00,德州市,陵城艺术中心,3511A,37.3319,116.5652,250,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,63,23,298,200,13,—,—
2023-12-06T04:00:00,聊城市,区政府,1625A,36.4372,115.9848,206,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,52,38,298,156,10,—,—
2023-12-06T04:00:00,聊城市,聊大东校,2878A,36.4343,116.0072,216,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,51,39,273,166,10,—,—
2023-12-06T04:00:00,聊城市,监控中心,3200A,36.4978,115.9819,238,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,65,26,285,188,9,—,—
2023-12-06T04:00:00,聊城市,九州社区,3513A,36.4361,116.0445,200,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,46,44,290,150,10,—,—
2023-12-06T04:00:00,聊城市,星美广场,4018A,36.4608,116.0567,214,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,57,40,265,164,10,—,—
2023-12-06T04:00:00,滨州市,第二水厂,1629A,37.3617,118.0018,217,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,69,8,256,167,14,—,—
2023-12-06T04:00:00,滨州市,北中新校,1630A,37.393,117.9776,239,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,104,2,262,189,14,—,—
2023-12-06T04:00:00,滨州市,中海酒店,3514A,37.3956,117.9378,218,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,91,7,237,168,19,—,—
2023-12-06T04:00:00,滨州市,开发区一中,3515A,37.3553,117.9378,224,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,80,6,260,174,20,—,—
2023-12-06T04:00:00,滨州市,金海六路,3516A,37.694,118.0917,211,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,96,2,245,161,18,—,—
2023-12-06T04:00:00,滨州市,滨州市西街道办事处,4028A,37.3753,117.9956,233,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,86,5,251,183,15,—,—
2023-12-06T04:00:00,菏泽市,气象局,1718A,35.2464,115.4208,130,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,29,48,209,41,2,—,—
2023-12-06T04:00:00,菏泽市,市政协,1719A,35.2375,115.4747,136,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,38,43,222,55,3,—,—
2023-12-06T04:00:00,菏泽市,定陶老年大学,3374A,35.0891,115.5564,112,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,22,48,173,27,5,—,—
2023-12-06T04:00:00,菏泽市,菏泽医专,3647A,35.2706,115.4702,126,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,40,40,201,52,7,—,—
2023-12-06T04:00:00,郑州市,烟厂,1316A,34.76122,113.69031,186,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,8,72,322,27,6,—,—
2023-12-06T04:00:00,郑州市,郑纺机,1317A,34.77134,113.65724,185,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,12,65,320,31,3,—,—
2023-12-06T04:00:00,郑州市,银行学校,1318A,34.80246,113.67526,142,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,9,76,234,26,4,—,—
2023-12-06T04:00:00,郑州市,供水公司,1319A,34.81334,113.56746,173,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,8,71,296,35,8,—,—
2023-12-06T04:00:00,郑州市,经开区管委,1320A,34.7178,113.7329,160,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,9,67,269,32,9,—,—
2023-12-06T04:00:00,郑州市,四十七中,1321A,34.77172,113.73961,151,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,15,65,252,30,8,—,—
2023-12-06T04:00:00,郑州市,市监测站,1322A,34.74838,113.60532,230,重度污染,儿童、老年人和心脏病、肺病患者应停留在室内，停止户外运动，一般人群减少户外运动,心脏病和肺病患者症状显著加剧，运动耐受力降低，健康人群普遍出现症状,3,67,371,56,6,—,—
2023-12-06T04:00:00,郑州市,河医大,1323A,34.7525,113.64164,189,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,3,69,327,34,6,—,—
2023-12-06T04:00:00,郑州市,岗李水库,1324A,34.91089,113.51488,166,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,14,77,282,37,7,—,—
2023-12-06T04:00:00,郑州市,惠济区政府,3471A,34.86783,113.616563,151,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,9,67,251,27,2,—,—
2023-12-06T04:00:00,郑州市,北区建设指挥部,3590A,34.5589,113.8374,398,严重污染,儿童、老年人和病人应当留在室内，避免体力消耗，一般人群应避免户外活动,健康人群运动耐受力降低，有明显强烈症状，提前出现某些疾病,7,68,498,46,9,—,—
2023-12-06T04:00:00,郑州市,上街区政府,3591A,34.803229,113.30952,137,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,11,63,224,26,5,—,—
2023-12-06T04:00:00,开封市,肿瘤医院,1824A,34.7781,114.3389,129,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,9,64,208,28,4,—,—
2023-12-06T04:00:00,开封市,世纪星幼儿园,1826A,34.7965,114.2885,130,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,12,59,209,28,4,—,—
2023-12-06T04:00:00,开封市,龙亭公园,3147A,34.8106,114.3438,134,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,9,66,218,23,3,—,—
2023-12-06T04:00:00,开封市,汴京公园,3210A,34.7964,114.3644,138,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,20,58,225,22,4,—,—
2023-12-06T04:00:00,开封市,技师学院,3473A,34.8306,114.2485,118,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,10,61,186,18,7,—,—
2023-12-06T04:00:00,开封市,祥符区生态环境局,3592A,34.7556,114.4644,65,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,15,68,79,22,4,—,—
2023-12-06T04:00:00,洛阳市,市委党校,1812A,34.6516,112.3931,125,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,32,42,200,76,12,—,—
2023-12-06T04:00:00,洛阳市,豫西宾馆,1814A,34.6871,112.4657,155,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,19,54,259,55,7,—,—
2023-12-06T04:00:00,洛阳市,河南林校,1815A,34.6886,112.494,140,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,19,60,230,52,4,—,—
2023-12-06T04:00:00,洛阳市,开发区管委会,1816A,34.623,112.3844,121,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,27,47,191,64,6,—,—
2023-12-06T04:00:00,洛阳市,市委新办公区,1817A,34.6258,112.4267,138,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,29,52,225,68,8,—,—
2023-12-06T04:00:00,洛阳市,伊滨,3340A,34.6326,112.6005,142,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,20,62,234,48,5,—,—
2023-12-06T04:00:00,洛阳市,中移产业园,3341A,34.6332,112.4951,141,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,20,56,231,58,9,—,—
2023-12-06T04:00:00,洛阳市,吉利监测站,3593A,34.8993,112.5736,109,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,23,55,168,30,6,—,—
2023-12-06T04:00:00,洛阳市,河科大西苑校区,3635A,34.662,112.3677,136,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,32,41,221,78,7,—,—
2023-12-06T04:00:00,洛阳市,英才小学,3636A,34.6781,112.4388,148,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,21,57,246,43,7,—,—
2023-12-06T04:00:00,平顶山市,新华旅馆,1832A,33.742,113.3257,152,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,16,56,254,54,11,—,—
2023-12-06T04:00:00,平顶山市,规划设计院,1833A,33.737,113.2919,123,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,18,57,195,58,11,—,—
2023-12-06T04:00:00,平顶山市,平顶山工学院,1834A,33.774,113.182,102,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,22,60,154,48,8,—,—
2023-12-06T04:00:00,平顶山市,规划局,3204A,33.73,113.3025,163,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,19,54,276,57,11,—,—
2023-12-06T04:00:00,平顶山市,石龙区,3594A,33.9116,112.8867,320,严重污染,儿童、老年人和病人应当留在室内，避免体力消耗，一般人群应避免户外活动,健康人群运动耐受力降低，有明显强烈症状，提前出现某些疾病,21,68,436,54,8,—,—
2023-12-06T04:00:00,安阳市,棉研所,1818A,36.0621,114.4839,111,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,15,62,172,34,8,—,—
2023-12-06T04:00:00,安阳市,红庙街,1819A,36.1017,114.3551,101,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,10,64,152,25,6,—,—
2023-12-06T04:00:00,安阳市,银杏小区,1820A,36.0681,114.361,111,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,9,65,172,15,11,—,—
2023-12-06T04:00:00,安阳市,信访局,3141A,36.0878,114.3922,109,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,4,66,167,14,5,—,—
2023-12-06T04:00:00,安阳市,左辅环卫站,3669A,36.0637,114.4705,121,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,12,62,191,22,5,—,—
2023-12-06T04:00:00,安阳市,安钢职工学校,3703A,36.0949,114.2917,116,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,10,63,181,22,5,—,—
2023-12-06T04:00:00,鹤壁市,市监测站,2385A,35.9019,114.17,90,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,10,71,130,28,1,—,—
2023-12-06T04:00:00,鹤壁市,市交警支队,2386A,35.7511,114.2956,87,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,14,69,124,20,8,—,—
2023-12-06T04:00:00,鹤壁市,迎宾馆,2387A,35.7306,114.2878,89,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,21,77,127,12,1,—,—
2023-12-06T04:00:00,鹤壁市,大新区,3474A,35.6822,114.2617,97,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,11,77,144,17,4,—,—
2023-12-06T04:00:00,鹤壁市,南山宾馆,3596A,35.9603,114.1572,127,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,16,77,204,29,6,—,—
2023-12-06T04:00:00,新乡市,环保西院,2389A,35.311,113.836,86,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,10,67,121,17,8,—,—
2023-12-06T04:00:00,新乡市,开发区,2390A,35.272,113.884,83,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,7,66,115,19,9,—,—
2023-12-06T04:00:00,新乡市,环保东院,2391A,35.303,113.883,107,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,12,69,164,29,8,—,—
2023-12-06T04:00:00,新乡市,市委党校,3054A,35.2847,113.9194,94,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,5,69,137,20,4,—,—
2023-12-06T04:00:00,新乡市,市政府,3475A,35.3045,113.9188,98,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,11,71,145,17,7,—,—
2023-12-06T04:00:00,新乡市,河师大,3476A,35.3327,113.9135,113,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,16,70,176,19,7,—,—
2023-12-06T04:00:00,新乡市,行政服务中心,3689A,35.372,113.9003,109,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,4,64,167,26,4,—,—
2023-12-06T04:00:00,焦作市,市环保局,1828A,35.2125,113.227,134,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,9,72,217,29,6,—,—
2023-12-06T04:00:00,焦作市,影视城,1830A,35.2590,113.1992,111,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,11,69,172,31,2,—,—
2023-12-06T04:00:00,焦作市,太极体育中心,3169A,35.2067,113.2725,152,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,9,74,254,31,7,—,—
2023-12-06T04:00:00,焦作市,马村街道办,3335A,35.2641,113.3137,125,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,10,73,200,31,3,—,—
2023-12-06T04:00:00,焦作市,焦作技师学院,3336A,35.2373,113.2465,129,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,13,76,207,31,6,—,—
2023-12-06T04:00:00,焦作市,中站许衡医院,3477A,35.2539,113.1656,136,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,12,73,221,36,8,—,—
2023-12-06T04:00:00,焦作市,原李万街道办,3981A,35.1803,113.2449,163,中度污染,儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻练，一般人群适量减少户外运动,进一步加剧易感人群症状，可能对健康人群心脏、呼吸系统有影响,11,74,275,34,7,—,—
2023-12-06T04:00:00,濮阳市,环保局,2392A,35.7636,115.0312,99,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,17,54,148,26,5,—,—
2023-12-06T04:00:00,濮阳市,油田运输公司,2394A,35.7609,115.0574,117,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,23,50,184,18,6,—,—
2023-12-06T04:00:00,濮阳市,油田物探公司,2395A,35.7754,115.0866,118,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,32,41,186,42,5,—,—
2023-12-06T04:00:00,濮阳市,濮水河管理处,3021A,35.7668,115,96,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,15,53,141,25,6,—,—
2023-12-06T04:00:00,许昌市,监测站,2396A,34.0159,113.8276,125,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,13,61,199,40,7,—,—
2023-12-06T04:00:00,许昌市,开发区,2398A,33.9953,113.7906,111,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,31,48,171,41,9,—,—
2023-12-06T04:00:00,许昌市,市一中,3134A,34.0339,113.8172,121,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,15,64,192,19,6,—,—
2023-12-06T04:00:00,许昌市,许昌学院,3337A,34.0442,113.8614,120,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,15,61,189,32,8,—,—
2023-12-06T04:00:00,许昌市,芙蓉广场,3338A,34.0823,113.843,133,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,12,69,215,35,5,—,—
2023-12-06T04:00:00,许昌市,建安区兴业大厦,3597A,34.1251,113.8134,148,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,10,68,246,50,4,—,—
2023-12-06T04:00:00,漯河市,三五一五工厂,2399A,33.5699,114.051,122,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,23,55,193,63,12,—,—
2023-12-06T04:00:00,漯河市,漯河大学,2400A,33.5698,114.0055,108,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,22,58,166,52,11,—,—
2023-12-06T04:00:00,漯河市,市水利局,2401A,33.5828,114.0138,114,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,18,51,178,55,11,—,—
2023-12-06T04:00:00,漯河市,市广电局,2402A,33.5698,114.0261,107,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,20,54,164,55,7,—,—
2023-12-06T04:00:00,漯河市,市图书馆,3478A,33.5664,113.9749,84,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,21,50,118,52,10,—,—
2023-12-06T04:00:00,漯河市,召陵区卫健委,3479A,33.5906,114.0967,89,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,21,48,128,57,8,—,—
2023-12-06T04:00:00,三门峡市,市政府,1835A,34.7752,111.1922,109,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,15,61,167,34,8,—,—
2023-12-06T04:00:00,三门峡市,开发区,1836A,34.7942,111.1587,70,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,14,64,89,20,6,—,—
2023-12-06T04:00:00,三门峡市,风景区,1838A,34.7955,111.143,121,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,14,71,192,40,9,—,—
2023-12-06T04:00:00,三门峡市,三门峡市第一小学,3039A,34.7829,111.1911,128,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,13,61,205,21,9,—,—
2023-12-06T04:00:00,三门峡市,富达温泉假日酒店,3598A,34.7167,111.1,109,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,41,47,168,31,16,—,—
2023-12-06T04:00:00,南阳市,瓦房庄,2404A,33.0122,112.5224,98,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,47,3,94,73,8,—,—
2023-12-06T04:00:00,南阳市,汉画馆,2405A,32.9735,112.5003,104,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,41,2,98,78,5,—,—
2023-12-06T04:00:00,南阳市,气象站,2406A,33.027,112.5573,98,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,51,4,95,73,10,—,—
2023-12-06T04:00:00,南阳市,理工学院,2407A,32.9689,112.5481,104,轻度污染,儿童、老年人及心脏病、呼吸系统疾病患者应减少长时间、高强度的户外锻炼,易感人群症状有轻度加剧，健康人群出现刺激症状,50,4,95,78,6,—,—
2023-12-06T04:00:00,南阳市,卧龙区政府,4008A,32.9922,112.5234,100,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,47,3,97,75,6,—,—
2023-12-06T04:00:00,商丘市,环境监测站,2408A,34.4285,115.6702,88,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,20,40,126,40,8,—,—
2023-12-06T04:00:00,商丘市,粮食局,2409A,34.4045,115.6458,92,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,19,45,134,34,5,—,—
2023-12-06T04:00:00,商丘市,睢阳区环保局,2410A,34.3948,115.6293,94,良,极少数异常敏感人群应减少户外活动,空气质量可接受，但某些污染物可能对极少数异常敏感人群健康有较弱影响,22,42,137,33,5,—,—
